arxiv_id,20_ret,docclass,20_time1,20_time2,21_ret,21_time1,21_time2,22_ret,22_time1,22_time2,23_ret,23_time1,23_time2,entrypoint,documentclass,docclass_params,20,21,23,20<>21,20<>23
2306.00365,0,revtex4-2,26.48674964904785,0.168597936630249,0,26.855133056640625,0.1161441802978515,0,25.7212131023407,0.1170294284820556,0,21.762819290161133,0.170677900314331,,,,,,,False,True
2306.00511,0,amsart,7.404144763946533,0.1160459518432617,0,8.487188816070557,0.1155371665954589,0,8.764580488204956,0.1164398193359375,0,7.213043689727783,0.1701428890228271,,,,,,,True,True
2306.00922,0,amsart,4.538414478302002,0.1161565780639648,0,4.693310737609863,0.1169948577880859,0,4.542109966278076,0.1187047958374023,0,3.333942651748657,0.1698946952819824,,,,,,,True,True
2306.02185,12,nature,12.586373567581177,6.12999963760376,12,13.87322998046875,6.866111993789673,12,13.302090167999268,0.1690363883972168,12,12.160207748413086,0.1162357330322265,,,,,,,True,False
2306.00094,0,elsarticle,18.76379919052124,0.1675841808319091,0,18.993403434753414,0.1677684783935547,12,19.999711990356445,0.2219345569610595,0,12.839120864868164,0.1715133190155029,,,,,,,False,False
2306.00122,0,article,24.52242612838745,0.2167623043060302,0,22.81769871711731,0.1165125370025634,0,22.705589294433597,0.1165528297424316,0,15.533226728439333,0.1690394878387451,,,,,,,False,False
2306.00085,0,article,21.568963527679443,0.2168185710906982,0,17.41814351081848,0.167271614074707,12,16.150359392166138,0.2241089344024658,0,10.783217668533323,0.1700930595397949,,,,,,,False,False
2306.00733,0,article,18.111188888549805,0.1155781745910644,0,14.324230909347534,0.1728909015655517,0,9.285853385925291,0.1680822372436523,0,8.066811323165894,0.1752192974090576,,,,,,,True,True
2306.00282,12,cas-dc,15.512794733047484,8.411221981048584,12,15.806950330734251,7.826509475708008,0,29.330836296081543,0.1690027713775634,0,24.51801586151123,0.1716530323028564,,,,,,,False,False
2306.00454,0,article,10.892515182495115,0.1710331439971923,0,10.734705686569214,0.1754431724548339,0,10.676639556884766,0.1167778968811035,0,7.813735008239746,0.1677465438842773,,,,,,,True,True
2306.0005,12,article,7.957028388977051,9.310960054397585,12,8.521290063858032,8.432026863098145,12,7.964558362960815,0.1713161468505859,12,5.915039300918579,0.1687829494476318,,,,,,,True,False
2306.03941,0,article,9.487919807434082,0.1719284057617187,0,9.682371854782104,0.1705992221832275,12,9.236220836639404,0.1659786701202392,0,7.862961769104004,0.1714470386505127,,,,,,,True,True
2306.00484,0,amsart,10.369993448257446,0.1184337139129638,0,12.27035641670227,0.1676986217498779,0,10.679472208023071,0.1703529357910156,0,7.409236907958984,0.1669244766235351,,,,,,,False,False
2306.00029,12,article,4.891868591308594,5.653385877609253,12,5.611911773681641,6.360780715942383,12,5.395760774612427,0.1700336933135986,12,3.439258813858032,0.171537160873413,,,,,,,False,False
2306.02148,0,elsarticle,16.76899552345276,0.1662251949310302,0,21.880041122436523,0.1667361259460449,0,16.16911220550537,0.1668729782104492,0,9.938557386398315,0.168450117111206,,,,,,,False,False
2306.00613,0,article,18.200780868530277,0.2711296081542969,0,16.794572830200195,0.1696381568908691,12,14.80419373512268,0.2178609371185302,0,10.185938835144045,0.1660757064819336,,,,,,,False,False
2306.02096,12,elsarticle,8.027339458465576,8.469388723373413,12,6.36492133140564,8.372462034225464,12,6.066708326339722,0.1158051490783691,12,4.237654447555542,0.2175874710083007,,,,,,,False,False
2306.00128,0,achemso,21.459412336349487,0.1691548824310302,0,15.550172328948976,0.1721701622009277,0,15.347606897354126,0.1171622276306152,0,12.80663776397705,0.177600622177124,,,,,,,True,False
2306.00123,12,revtex4-2,9.726733446121216,9.532114267349243,12,4.494364261627197,4.496880769729614,12,4.492844820022583,0.1153905391693115,12,4.145070791244507,0.1723623275756836,,,,,,,False,False
2306.00084,0,mnras,32.63008141517639,0.2224643230438232,0,21.62819004058838,0.16957688331604,12,21.06103229522705,0.2166948318481445,0,18.393031358718872,0.1661865711212158,,,,,,,False,False
2306.01133,0,amsart,6.711554050445557,0.1660773754119873,0,5.1695849895477295,0.1167852878570556,0,4.38866662979126,0.1161482334136962,0,3.083967685699463,0.1701631546020507,,,,,,,True,True
2306.00428,0,amsart,10.903334856033323,0.1672151088714599,0,6.2504870891571045,0.1162490844726562,0,7.006614208221436,0.1163516044616699,0,4.563836812973023,0.1721699237823486,,,,,,,False,False
2306.01933,0,MRM,37.46365427970886,0.1666440963745117,0,23.86502885818481,0.1164684295654296,0,24.01846146583557,0.1739118099212646,0,17.76957368850708,0.1689543724060058,,,,,,,True,True
2306.00429,0,revtex4-1,13.579214572906494,0.1673543453216552,0,9.235909461975098,0.1710927486419677,0,9.817722082138062,0.1166350841522216,0,8.664909839630127,0.1677322387695312,,,,,,,True,True
2306.08367,12,acmart,10.332497596740724,11.958503484725952,12,7.002033233642578,7.1021904945373535,12,7.3760504722595215,0.1749963760375976,12,5.261213541030884,0.3195407390594482,,,,,,,False,False
2306.0811,0,article,29.580561637878414,0.1683104038238525,0,19.197763442993164,0.169468879699707,0,19.73381543159485,0.1733636856079101,0,13.62887954711914,0.1669642925262451,,,,,,,True,True
2306.00466,12,IEEEtran,5.315390586853027,5.80500340461731,12,4.239914894104004,4.18788743019104,12,4.340987205505371,0.1698417663574218,12,3.536005973815918,0.1680631637573242,,,,,,,True,False
2306.00554,12,egpubl,12.248894453048706,11.125203847885132,12,9.373818635940552,8.883858442306519,12,8.533329725265503,0.1688594818115234,12,7.127276182174683,0.1707611083984375,,,,,,,True,False
2306.00782,0,revtex4-2,30.22659492492676,0.1709513664245605,0,31.94524335861206,0.1689743995666504,0,31.98668313026428,0.1159350872039794,0,28.181384325027462,0.1674897670745849,,,,,,,True,True
2306.13226,0,memoir,7.755662202835083,0.1161160469055175,0,8.617015838623047,0.1726574897766113,12,8.466811418533325,0.2223608493804931,0,6.070048809051514,0.166471242904663,,,,,,,False,False
2306.00149,0,IEEEtran,12.281059980392456,0.1662817001342773,0,12.54628562927246,0.1708741188049316,12,8.110455513000488,0.2220520973205566,0,6.50727128982544,0.1669542789459228,,,,,,,True,True
2306.04327,0,llncs,11.343804359436035,0.1158843040466308,0,10.390268802642822,0.1161482334136962,0,10.552104711532593,0.1708831787109375,0,9.335971593856812,0.1681380271911621,,,,,,,True,True
2306.02281,0,revtex4-2,9.211698293685911,0.1684503555297851,0,10.068827867507936,0.116473913192749,0,9.91866946220398,0.1686336994171142,0,8.113504409790039,0.1690027713775634,,,,,,,True,True
2306.00285,0,article,5.516996145248413,0.1706745624542236,0,5.701387405395508,0.1688847541809082,0,5.450214147567749,0.1161806583404541,0,3.554663896560669,0.1704742908477783,,,,,,,True,False
2306.00022,0,mnras,9.333195924758911,0.1162269115447998,0,9.23786234855652,0.1758890151977539,0,9.08088207244873,0.1162750720977783,0,5.951428651809692,0.1691770553588867,,,,,,,False,False
2306.00078,0,revtex4-1,8.76291036605835,0.1667971611022949,0,8.461451530456543,0.1701834201812744,12,8.714466571807861,0.2172558307647705,0,6.0044779777526855,0.1669771671295166,,,,,,,False,False
2306.00743,0,article,8.210035800933838,0.166414737701416,0,7.254206657409668,0.1159956455230712,0,7.514069557189941,0.1156461238861084,0,5.298751592636108,0.1678757667541504,,,,,,,True,True
2306.01028,0,llncs,7.555278062820435,0.1157019138336181,0,7.005859851837158,0.1158463954925537,12,7.103704929351807,0.2230021953582763,0,5.046645402908325,0.1683855056762695,,,,,,,True,False
2306.00313,0,amsart,17.387197256088257,0.1664254665374755,0,15.67202925682068,0.1702637672424316,12,16.38258957862854,0.2223925590515136,0,11.80837059020996,0.1667399406433105,,,,,,,False,False
2306.02681,12,revtex4-2,10.871400833129885,10.988226175308228,12,10.729000568389893,11.091283798217772,12,11.177541732788086,0.1750886440277099,12,13.604368209838867,0.1692132949829101,,,,,,,False,False
2306.00479,0,acmart,18.83013200759888,0.1170821189880371,0,25.08803653717041,0.1165974140167236,0,19.14495611190796,0.1154608726501464,12,7.841073751449585,0.1726582050323486,,,,,,,False,False
2306.00036,0,article,26.364951372146606,0.1738908290863037,0,30.942659616470337,0.1354942321777343,0,28.712016820907596,0.1157379150390625,0,22.664883852005005,0.1745107173919677,,,,,,,False,False
2306.0011,0,article,20.541730165481567,0.1710426807403564,0,22.95874071121216,0.1667397022247314,0,21.098008394241333,0.1700022220611572,0,14.931355237960815,0.1684439182281494,,,,,,,False,False
2306.00762,0,uai2023,29.503786087036133,0.1697938442230224,0,32.9866316318512,0.1673934459686279,0,32.4087278842926,0.1668832302093505,0,23.27283215522766,0.1671855449676513,,,,,,,False,False
2306.00641,0,atlasdoc,68.88110280036926,0.1738357543945312,0,84.54924869537354,0.1673295497894287,0,75.88509941101074,0.1158373355865478,0,69.27402329444885,0.1661989688873291,,,,,,,False,False
2306.0071,0,amsart,15.93565034866333,0.2193901538848877,0,12.953827142715454,0.1167662143707275,0,12.949966192245483,0.1162309646606445,0,8.523422479629517,0.1681301593780517,,,,,,,False,False
2306.06698,12,article,7.540645599365234,10.352195978164673,12,5.176080942153931,5.18981409072876,12,4.141805410385132,0.1722669601440429,12,2.7812578678131104,0.1683025360107422,,,,,,,False,False
2306.00113,0,amsart,26.53493356704712,0.6421856880187988,0,10.875815868377686,0.1155314445495605,0,10.522896766662598,0.1160371303558349,0,7.788663864135742,0.1696577072143554,,,,,,,True,True
2306.00263,0,pasj01,27.32300853729248,0.2207133769989013,0,7.021177768707275,0.1156554222106933,0,7.610007286071777,0.1166820526123046,0,7.745258569717407,0.1691486835479736,,,,,,,True,True
2306.00531,0,amsart,13.170105457305908,0.1681420803070068,0,10.864049673080444,0.1683642864227295,0,7.9228785037994385,0.1159360408782959,0,5.350568056106567,0.1759169101715088,,,,,,,False,False
2306.00574,12,article,8.689372539520264,9.26956033706665,12,6.70713210105896,8.0039803981781,12,6.452597379684448,0.1682305335998535,12,4.594538688659668,0.1683177947998047,,,,,,,True,False
2306.01073,0,article,10.752567291259766,0.168370246887207,0,9.847166538238524,0.1676077842712402,0,7.9602906703948975,0.1719508171081543,0,4.945122718811035,0.1691586971282959,,,,,,,True,True
2306.00615,0,article,12.877403736114502,0.1696765422821045,0,10.72200846672058,0.1728370189666748,0,8.681539058685303,0.1674592494964599,0,6.673039436340332,0.1158995628356933,,,,,,,False,False
2306.00146,0,revtex4-2,132.64357352256775,0.16658616065979,0,131.0367078781128,0.1162548065185546,0,118.37245893478394,0.1353330612182617,0,106.12379956245422,0.1757361888885498,,,,,,,True,True
2306.00236,12,article,11.566697120666504,9.118591070175173,12,7.10966420173645,7.007380485534668,12,7.229457378387451,0.1671814918518066,12,4.741519212722778,0.17594575881958,,,,,,,False,False
2306.00093,0,article,12.26601529121399,0.1686208248138427,0,12.43972635269165,0.1674976348876953,12,10.128981590270996,0.2219941616058349,0,6.003268480300903,0.1684598922729492,,,,,,,False,False
2306.00033,0,article,3.538011312484741,0.11611008644104,0,3.205732583999634,0.1714060306549072,0,3.997220516204834,0.1671528816223144,0,2.4467594623565674,0.1167287826538086,,,,,,,True,True
2306.00367,0,article,29.637900829315186,0.1684741973876953,0,28.052016258239743,0.1750075817108154,0,27.98958110809326,0.173779010772705,0,15.313436269760132,0.1677794456481933,,,,,,,False,False
2306.08486,0,GonnellaLab-StyleArXiv,44.60905075073242,0.1678264141082763,0,38.57421970367432,0.1671633720397949,0,39.322261095047,0.1703038215637207,0,25.45098066329956,0.168083906173706,,,,,,,False,False
2306.01378,0,comsoc2023,21.983762502670288,0.1682002544403076,0,17.741432428359985,0.1161625385284423,0,17.56748676300049,0.1697602272033691,0,11.39480185508728,0.1691269874572754,,,,,,,False,False
2306.00218,0,revtex4-1,11.433856964111328,0.1155881881713867,0,7.924587726593018,0.1159474849700927,0,5.64980936050415,0.115795612335205,0,4.295172452926636,0.167651891708374,,,,,,,True,True
2306.05241,12,article,1.2731835842132568,1.3260817527770996,0,22.087095737457275,0.1167404651641845,0,25.007714986801147,0.1167340278625488,0,15.075910091400146,0.1701693534851074,,,,,,,False,False
2306.1063,0,achemso,11.049741744995115,0.1173627376556396,0,11.59661316871643,0.1722047328948974,0,11.49855637550354,0.1157143115997314,0,9.476494073867798,0.1162066459655761,,,,,,,True,True
2306.00005,0,article,27.345668077468872,0.1708192825317382,0,34.4007363319397,0.1743757724761963,0,28.22899794578552,0.1158282756805419,0,19.62055611610413,0.1720986366271972,,,,,,,False,False
2306.00006,0,article,16.75504493713379,0.118457555770874,0,19.106412649154663,0.1672306060791015,0,15.714426517486572,0.1163816452026367,0,11.087456464767456,0.172422170639038,,,,,,,False,False
2306.00822,0,article,4.4889304637908936,0.115757942199707,0,5.246200799942017,0.1702010631561279,0,4.890454292297363,0.1162390708923339,0,3.288771390914917,0.169926643371582,,,,,,,True,True
2306.00237,12,revtex4-2,4.202665090560913,3.9351069927215576,12,4.845867872238159,4.643760919570923,12,4.08650016784668,0.1165988445281982,12,3.604341506958008,0.1663384437561035,,,,,,,False,False
2306.12602,0,article,21.22836780548096,0.1157033443450927,0,22.03991985321045,0.1694607734680175,0,20.89638113975525,0.1166338920593261,0,13.4993314743042,0.173699140548706,,,,,,,False,False
2306.01388,0,acmart,20.843106269836422,0.1158993244171142,0,25.04560089111328,0.1687185764312744,0,20.847611904144287,0.1160740852355957,0,15.336118936538696,0.1709914207458496,,,,,,,False,False
2306.00104,0,llncs,7.456709623336792,0.1157536506652832,0,8.318397283554077,0.1163208484649658,0,7.609238386154175,0.1171443462371826,0,5.350254058837891,0.1738524436950683,,,,,,,True,True
2306.00226,0,article,10.739686489105225,0.1167571544647216,0,9.967175245285034,0.1157379150390625,0,10.069835424423218,0.116938829421997,0,7.176396369934082,0.1688969135284423,,,,,,,True,True
2306.00277,0,elsarticle,7.206103086471558,0.1193358898162841,0,5.094193935394287,0.1174705028533935,0,7.425390958786011,0.1708817481994629,0,6.503446817398071,0.116722822189331,,,,,,,False,False
2306.01713,0,revtex4-2,13.652465343475342,0.17165207862854,0,13.653120994567873,0.1162316799163818,0,13.943135261535645,0.1718301773071289,0,9.95336127281189,0.1722135543823242,,,,,,,True,True
2306.00257,0,amsart,5.864304065704346,0.1185004711151123,0,6.2491068840026855,0.1701467037200927,0,6.203208208084106,0.1750762462615966,0,3.838422298431397,0.1778554916381836,,,,,,,False,False
2306.0023,0,elsarticle,35.395904779434204,0.1684820652008056,0,35.2986855506897,0.1161928176879882,0,34.91657900810242,0.1754183769226074,0,33.82609796524048,0.166299819946289,,,,,,,False,False
2306.00441,0,amsart,8.769164085388184,0.1156284809112548,0,7.571975946426392,0.1161658763885498,0,7.828779697418213,0.1751272678375244,0,5.897090196609497,0.165971040725708,,,,,,,True,True
2306.00187,0,IEEEtran,13.95413613319397,0.1713135242462158,0,13.59353232383728,0.1732025146484375,0,13.641262292861938,0.1171486377716064,0,11.1843421459198,0.1742410659790039,,,,,,,True,True
2306.00382,0,article,17.366673707962036,0.1157779693603515,0,17.084884881973267,0.1710240840911865,0,17.132153272628784,0.1706526279449463,0,13.157922267913818,0.1671423912048339,,,,,,,False,False
2306.00675,0,IEEEtran,9.92352533340454,0.1667087078094482,0,10.025489807128906,0.170936107635498,12,7.107455492019653,0.2179570198059082,0,5.350659132003784,0.1677384376525879,,,,,,,True,True
2306.13848,0,mdpi,16.271944522857666,0.1672255992889404,0,15.76795506477356,0.167473554611206,12,16.523157119750977,0.2207922935485839,0,10.533032178878784,0.1694891452789306,,,,,,,False,False
2306.00573,0,elsarticle,14.1589834690094,0.1670184135437011,0,14.71539568901062,0.1158249378204345,0,14.642058610916138,0.1163313388824462,0,11.006341695785522,0.1684398651123047,,,,,,,False,False
2306.00358,0,article,22.447920083999637,0.1154303550720214,0,22.151390075683597,0.1165549755096435,0,22.705084323883057,0.1156587600708007,0,14.30307912826538,0.1699833869934082,,,,,,,True,True
2306.00082,0,amsart,10.285370111465454,0.1163408756256103,0,10.680042266845703,0.1697630882263183,0,11.230995655059814,0.1161074638366699,0,7.869571685791016,0.1688904762268066,,,,,,,False,False
2306.00461,12,article,3.6857292652130127,3.794420957565308,12,3.787929534912109,3.7386457920074463,12,4.139470338821411,3.795856237411499,12,2.89888334274292,3.1379194259643555,,,,,,,True,True
2306.03442,0,article,20.018513679504395,0.1163809299468994,0,20.592114210128784,0.1170575618743896,0,21.410024166107178,0.1736195087432861,0,15.909199953079224,0.1676540374755859,,,,,,,False,False
2306.07888,0,acmart,60.48673892021179,0.1657524108886718,0,58.07988905906677,0.1668407917022705,12,59.008753538131714,0.217552900314331,12,11.038912296295166,0.1665294170379638,,,,,,,False,False
2306.01358,0,article,12.332085847854614,0.1158676147460937,0,12.442997455596924,0.1191160678863525,0,12.650179624557495,0.1694979667663574,0,9.067894697189333,0.1665868759155273,,,,,,,False,False
2306.00712,0,article,4.341452360153198,0.1158473491668701,0,4.455326557159424,0.1169536113739013,0,5.248473644256592,0.1171410083770752,0,4.191508531570435,0.1687624454498291,,,,,,,False,False
2306.0035,0,article,12.142583847045898,0.1164801120758056,0,12.861675024032593,0.168602705001831,0,13.59537434577942,0.1161139011383056,0,8.313037872314453,0.1675167083740234,,,,,,,False,False
2306.16386,0,revtex4-1,9.718188524246216,0.1154389381408691,0,9.974976062774658,0.169968843460083,0,7.104472637176514,0.1168723106384277,0,5.161122560501099,0.1155052185058593,,,,,,,True,True
2306.00275,12,IEEEtran,2.7290518283843994,3.031212091445923,0,8.780121803283691,0.1699724197387695,12,9.635105848312378,1.1969568729400637,0,6.610359191894531,0.168511152267456,,,,,,,False,False
2306.00746,0,article,3.182910919189453,0.1155619621276855,0,3.1866204738616943,0.1167688369750976,0,3.2815401554107666,0.1161284446716308,0,2.8863649368286133,0.175673246383667,,,,,,,True,True
2306.17541,0,article,6.752411842346191,0.1198072433471679,0,6.951930999755859,0.1710157394409179,0,7.306609630584717,0.1189675331115722,0,5.551452875137329,0.1713905334472656,,,,,,,False,False
2306.02773,0,scrartcl,11.391961574554443,0.1682803630828857,0,11.940447330474854,0.173290729522705,0,13.15758752822876,0.169626235961914,0,7.811748266220093,0.1721587181091308,,,,,,,False,False
2306.00516,0,sn-jnl,14.892735481262209,0.1161022186279296,0,14.91286039352417,0.1689498424530029,0,15.607431411743164,0.1160163879394531,0,10.49200677871704,0.1690669059753418,,,,,,,True,True
2306.00387,0,amsart,4.889940500259399,0.1157605648040771,0,5.607060194015503,0.1734302043914795,0,5.351791620254517,0.1194205284118652,0,3.6374433040618896,0.1668372154235839,,,,,,,True,True
2306.02984,0,article,19.21470284461975,0.168060302734375,0,19.63935589790344,0.11602783203125,0,19.790514707565308,0.167818546295166,0,13.298468589782717,0.1687936782836914,,,,,,,False,False
2306.00653,0,amsart,8.860271692276001,0.166461706161499,0,8.815289497375488,0.1159610748291015,12,9.06846833229065,0.2187693119049072,0,6.7555201053619385,0.1659507751464843,,,,,,,False,False
2306.17583,0,IEEEtran,7.172090291976929,0.116391897201538,0,6.952749490737915,0.1161589622497558,0,7.574594497680664,0.1169366836547851,0,6.018273591995239,0.1679673194885254,,,,,,,True,True
2306.03237,0,revtex4-2,5.953324317932129,0.1158747673034668,0,6.00335168838501,0.1726601123809814,0,6.6576924324035645,0.1168172359466552,0,4.952335596084595,0.1708898544311523,,,,,,,False,False
2306.00142,0,elsarticle,19.368379831314087,0.1314947605133056,0,18.833918809890747,0.1711344718933105,12,20.176594495773315,0.2203469276428222,0,12.891260147094728,0.1702373027801513,,,,,,,False,False
2306.00417,0,revtex4-2,8.261405229568481,0.115708589553833,0,8.325472593307495,0.1703743934631347,0,8.58790922164917,0.1158442497253418,0,5.952326059341431,0.1361870765686035,,,,,,,False,False
2306.00329,0,article,1.976480484008789,0.1167652606964111,0,1.7262301445007324,0.1166274547576904,0,2.02886176109314,0.1193888187408447,0,2.130867481231689,0.1680021286010742,,,,,,,True,False
2306.00425,0,article,17.263842582702637,0.17338228225708,0,16.610474824905396,0.1690859794616699,0,11.831156015396118,0.16994309425354,0,7.758685111999512,0.1664869785308838,,,,,,,False,False
2306.00063,0,amsart}%article,19.852397441864014,0.1741507053375244,0,20.90944766998291,0.1677594184875488,0,20.8107750415802,0.1664381027221679,0,16.987287044525146,0.1674582958221435,,,,,,,False,False
2306.00047,0,llncs,15.461897134780884,0.1188447475433349,0,15.149171590805054,0.1192748546600341,0,15.851954698562622,0.1165945529937744,0,10.038373470306396,0.1666171550750732,,,,,,,True,True
2306.00207,0,amsart,18.76878881454468,0.1717634201049804,0,17.80766725540161,0.1159687042236328,0,17.43042302131653,0.1712703704833984,0,13.294140100479126,0.1665072441101074,,,,,,,False,False
2306.00248,0,acmart,31.745054721832275,0.1692118644714355,0,31.90843725204468,0.1714575290679931,0,32.918577671051025,0.1713399887084961,12,5.951983690261841,6.118352890014648,,,,,,,False,False
2306.00032,0,article,7.725281715393066,0.1164681911468505,0,7.559223175048828,0.1155629158020019,12,7.404749393463135,0.1671268939971923,0,5.143481016159058,0.166325569152832,,,,,,,False,False
2306.00052,0,article,17.73275375366211,0.1703329086303711,0,17.080331325531006,0.1703042984008789,12,17.226319313049316,0.2168750762939453,0,12.486319780349731,0.1699395179748535,,,,,,,True,False
2306.00013,0,article,20.848761558532715,0.11590576171875,0,21.842977046966556,0.1700396537780761,0,22.66436767578125,0.1682872772216797,0,15.88471293449402,0.1670718193054199,,,,,,,False,False
2306.00213,0,article,14.105634689331056,0.1179921627044677,0,14.697744846343994,0.1193654537200927,0,14.70598840713501,0.1178107261657714,0,13.952829360961914,0.1166093349456787,,,,,,,True,True
2306.11627,0,svjour3,7.217674970626831,0.1169056892395019,0,7.60651421546936,0.1161732673645019,0,7.859307765960693,0.172762393951416,0,5.052158832550049,0.1699533462524414,,,,,,,True,True
2306.09084,0,article,6.910087585449219,0.1670563220977783,0,7.054268836975098,0.1672267913818359,12,5.110236406326294,0.1658968925476074,0,3.906578779220581,0.1700944900512695,,,,,,,False,False
2306.01632,0,article,2.679429531097412,0.115272045135498,0,2.6489133834838867,0.1169500350952148,0,3.0871798992156982,0.1160817146301269,0,2.5846762657165527,0.170447826385498,,,,,,,False,False
2306.00327,0,amsart,4.8397321701049805,0.1172816753387451,0,4.941092014312744,0.1699886322021484,0,4.942671298980713,0.1156468391418457,0,4.341612339019775,0.1157360076904296,,,,,,,True,True
